date_unix,main_temp,main_pressure,main_humidity,main_temp_min,main_temp_max,wind_speed,wind_deg,weather_main,weather_description,clouds
1433040055,297.74,1026.05,65,297.74,297.74,2.66,190.5,Clouds,few clouds,20
1433043722,297.74,1026.05,65,297.74,297.74,2.66,190.5,Clouds,few clouds,20
1433047292,296.933,1025.33,69,296.933,296.933,2.81,181.501,Clouds,scattered clouds,44
1433050805,296.933,1025.33,69,296.933,296.933,2.81,181.501,Clouds,scattered clouds,44
1433054422,296.933,1025.33,69,296.933,296.933,2.81,181.501,Clouds,scattered clouds,44
1433058089,295.384,1025.14,68,295.384,295.384,3.01,187.503,Clear,Sky is Clear,0
1433061697,295.384,1025.14,68,295.384,295.384,3.01,187.503,Clear,Sky is Clear,0
1433065205,295.384,1025.14,68,295.384,295.384,3.01,187.503,Clear,Sky is Clear,0
1433069130,296.63,1026.46,69,296.63,296.63,2.65,198.003,Clouds,broken clouds,68
1433072406,296.63,1026.46,69,296.63,296.63,2.65,198.003,Clouds,broken clouds,68
1433076012,296.63,1026.46,69,296.63,296.63,2.65,198.003,Clouds,broken clouds,68
1433079631,296.63,1026.46,69,296.63,296.63,2.65,198.003,Clouds,broken clouds,68
1433083382,299.898,1026.26,62,299.898,299.898,2.57,194.501,Clouds,scattered clouds,36
1433086837,299.898,1026.26,62,299.898,299.898,2.57,194.501,Clouds,scattered clouds,36
1433098003,302.21,1015,54,299.82,303.71,0.51,202,Clouds,few clouds,12
1433101413,302.53,1015,51,300.93,303.71,1.54,208,Clouds,broken clouds,56
1433112162,301.25,1014,54,299.82,302.04,1.03,198,Clear,sky is clear,8
1433115649,300.15,1014,54,298.71,300.93,2.55,189.502,Clear,sky is clear,8
1433119292,298.31,1014,54,297.59,298.71,2.55,189.502,Clear,sky is clear,8
1433122928,297.01,1015,61,296.48,297.59,2.45,188.001,Clouds,broken clouds,80
1433126411,296.09,1016,61,295.37,297.04,2.45,188.001,Clouds,broken clouds,80
1433129975,296.06,1016,61,294.82,297.59,0.51,182,Clouds,broken clouds,80
1433133725,296.43,1016,64,294.82,297.59,2.76,184.008,Clouds,broken clouds,56
1433137159,296.28,1016,64,294.82,297.04,2.76,184.008,Clouds,broken clouds,56
1433151954,294.07,1016,69,293.15,294.82,3,188.002,Clear,Sky is Clear,0
1433155175,294.21,1016,64,293.15,295.37,2.66,198.001,Clouds,few clouds,20
1433158840,294.65,1016,64,293.15,295.93,0.51,199,Clouds,few clouds,20
1433162406,297.02,1018,78,296.15,297.59,2.6,210,Clouds,overcast clouds,90
1433166117,298.11,1018,65,295.93,299.15,3.6,220,Clouds,overcast clouds,90
1433169714,299.83,1018,61,298.15,300.93,4.1,210,Clouds,broken clouds,75
1433173566,301.76,1017,61,300.93,302.59,3.1,180,Clouds,broken clouds,75
1433177036,303.27,1017,58,302.15,303.71,2.6,180,Clouds,broken clouds,75
1433180640,304.35,1017,48,303.71,305.15,4.1,220,Clouds,broken clouds,75
1433184426,303.56,1016,62,300.37,306.15,5.7,210,Rain,moderate rain,75
1433188019,303.85,1015,46,303.15,305.15,3.1,170,Clouds,broken clouds,75
1433191741,300.82,1015,74,297.04,305.15,1.5,0,Rain,moderate rain,75
1433195019,297.13,1016,83,293.71,300.15,9.3,240,Rain,heavy intensity rain,90
1433198677,297.08,1015,94,294.82,299.15,1.5,50,Clouds,broken clouds,75
1433202138,297.49,1014,78,295.93,299.15,2.1,70,Clouds,broken clouds,75
1433205710,295.58,1016,94,293.71,298.15,6.2,250,Rain,moderate rain,75
1433209254,293.8,1016,83,292.59,295.15,4.6,240,Rain,heavy intensity rain,90
1433212886,293.57,1017,94,293.15,294.15,1.5,140,Rain,moderate rain,75
1433216401,293.73,1018,88,293.15,294.15,2.6,0,Rain,moderate rain,90
1433220021,293.73,1017,88,293.15,294.15,1.11,270.503,Thunderstorm,proximity thunderstorm,75
1433223591,293.31,1017,88,292.15,294.15,2.1,20,Clouds,overcast clouds,90
1433227180,293.31,1016,88,292.15,294.15,1.5,140,Rain,light rain,90
1433230919,292.96,1016,100,292.04,294.15,1.25,306.503,Mist,mist,90
1433234443,292.96,1016,100,292.04,294.15,1.25,306.503,Mist,mist,90
1433238035,292.96,1015,88,292.04,294.15,1.25,306.503,Mist,mist,75
1433242044,293.22,1016,94,292.04,294.15,1.61,21.0005,Mist,mist,90
1433245371,293.31,1016,100,292.04,294.15,1.61,21.0005,Mist,mist,40
1433248942,294.79,1017,88,294.26,295.15,1.61,21.0005,Mist,mist,75
1433252801,295.44,1017,83,294.26,297.15,1.53,9.5032,Clouds,overcast clouds,90
1433256543,296.18,1017,83,294.82,297.15,1.5,250,Clouds,broken clouds,75
1433260176,296.98,1017,78,295.93,298.15,1.53,9.5032,Clouds,overcast clouds,90
1433263653,297.95,1017,74,297.04,299.15,2.21,21.0056,Clouds,overcast clouds,90
1433267213,297.95,1017,78,295.93,299.15,2.6,340,Clouds,broken clouds,75
1433270672,297.49,1016,69,294.26,300.15,4.1,360,Rain,light rain,90
1433274143,296.06,1016,88,293.15,299.15,6.2,360,Rain,light rain,90
1433277808,293.88,1016,88,291.48,299.15,7.2,40,Rain,light rain,90
1433281213,291.78,1017,88,290.93,293.15,5.7,20,Clouds,overcast clouds,90
1433284856,291.28,1017,88,290.15,293.15,5.7,40,Rain,moderate rain,90
1433288505,290.57,1017,88,289.26,292.15,5.7,10,Rain,heavy intensity rain,90
1433292085,289.53,1018,93,288.71,290.15,4.1,10,Rain,light rain,90
1433295705,289.61,1018,88,288.71,291.15,5.7,20,Rain,light rain,90
1433299185,289.44,1018,88,288.71,290.15,3.6,30,Rain,light rain,90
1433302850,289.26,1018,88,288.71,290.15,4.6,30,Mist,mist,90
1433306430,288.88,1019,93,288.71,289.15,4.1,30,Rain,light rain,90
1433309982,288.93,1019,93,288.15,290.15,3.1,20,Rain,light rain,90
1433313587,288.93,1019,93,288.15,290.15,1.5,0,Rain,light rain,90
1433317272,288.74,1018,93,288.15,290.15,3.6,30,Rain,light rain,90
1433320793,288.73,1019,87,288.15,290.15,3.6,30,Rain,light rain,90
1433324395,288.64,1018,87,288.15,290.15,4.1,30,Rain,light rain,90
1433327930,288.48,1019,93,288.15,289.15,2.1,10,Drizzle,light intensity drizzle,90
1433331514,288.16,1020,100,287.15,289.15,3.6,40,Rain,light rain,90
1433335204,288.38,1019,87,287.59,289.15,5.7,40,Rain,light rain,90
1433338786,288.63,1020,87,287.59,290.15,4.6,40,Rain,heavy intensity rain,90
1433342435,288.83,1020,87,288.15,290.15,4.6,60,Rain,light rain,90
1433346068,288.83,1020,87,288.15,290.15,4.6,60,Rain,light rain,90
1433349653,289.625,1028,100,289.625,289.625,2.96,38.5013,Rain,light rain,92
1433353187,289.625,1028,100,289.625,289.625,2.96,38.5013,Rain,light rain,92
1433356813,289.625,1028,100,289.625,289.625,2.96,38.5013,Rain,light rain,92
1433360373,289.788,1027.17,97,289.788,289.788,2.98,41.0008,Rain,light rain,92
1433364068,289.788,1027.17,97,289.788,289.788,2.98,41.0008,Rain,light rain,92
1433367676,289.788,1027.17,97,289.788,289.788,2.98,41.0008,Rain,light rain,92
1433371255,289.411,1027.29,97,289.411,289.411,2.66,38.5004,Rain,light rain,92
1433374873,289.411,1027.29,97,289.411,289.411,2.66,38.5004,Rain,light rain,92
1433378387,289.411,1027.29,97,289.411,289.411,2.66,38.5004,Rain,light rain,92
1433381974,289.321,1028.11,99,289.321,289.321,2.66,40.0001,Rain,light rain,92
1433385571,289.321,1028.11,99,289.321,289.321,2.66,40.0001,Rain,light rain,92
1433389263,289.321,1028.11,99,289.321,289.321,2.66,40.0001,Rain,light rain,92
1433392740,289.556,1027.22,99,289.556,289.556,2.72,41.0003,Rain,light rain,92
1433396359,289.556,1027.22,99,289.556,289.556,2.72,41.0003,Rain,light rain,92
1433400025,289.556,1027.22,99,289.556,289.556,2.72,41.0003,Rain,light rain,92
1433403565,289.838,1026.73,99,289.838,289.838,2.87,44,Rain,light rain,92
1433407154,289.838,1026.73,99,289.838,289.838,2.87,44,Rain,light rain,92
1433410757,289.838,1026.73,99,289.838,289.838,2.87,44,Rain,light rain,92
1433414275,289.808,1027.61,99,289.808,289.808,2.4,38.0013,Rain,light rain,92
1433417871,289.808,1027.61,99,289.808,289.808,2.4,38.0013,Rain,light rain,92
1433421489,289.808,1027.61,99,289.808,289.808,2.4,38.0013,Rain,light rain,92
1433425110,291.954,1028.11,98,291.954,291.954,2.36,44.0017,Rain,light rain,92
1433428899,291.954,1028.11,98,291.954,291.954,2.36,44.0017,Rain,light rain,92
1433432875,291.954,1028.11,98,291.954,291.954,2.36,44.0017,Rain,light rain,92
1433436006,293.653,1027.43,90,293.653,293.653,2.87,45.002,Clouds,overcast clouds,92
1433439560,293.653,1027.43,90,293.653,293.653,2.87,45.002,Clouds,overcast clouds,92
1433443148,293.653,1027.43,90,293.653,293.653,2.87,45.002,Clouds,overcast clouds,92
1433446783,293.341,1026.92,88,293.341,293.341,3.21,43.0008,Clouds,overcast clouds,92
1433450373,293.341,1026.92,88,293.341,293.341,3.21,43.0008,Clouds,overcast clouds,92
1433453970,293.341,1026.92,88,293.341,293.341,3.21,43.0008,Clouds,overcast clouds,92
1433457579,291.456,1026.87,92,291.456,291.456,2.83,39.5018,Rain,light rain,92
1433461142,291.456,1026.87,92,291.456,291.456,2.83,39.5018,Rain,light rain,92
1433464757,291.456,1026.87,92,291.456,291.456,2.83,39.5018,Rain,light rain,92
1433468421,290.369,1027.3,97,290.369,290.369,2.41,28.0005,Rain,light rain,92
1433471922,290.369,1027.3,97,290.369,290.369,2.41,28.0005,Rain,light rain,92
1433475592,290.369,1027.3,97,290.369,290.369,2.41,28.0005,Rain,light rain,92
1433479166,289.859,1026.07,99,289.859,289.859,2.23,15.0034,Rain,light rain,92
1433482792,289.859,1026.07,99,289.859,289.859,2.23,15.0034,Rain,light rain,92
1433486416,289.859,1026.07,99,289.859,289.859,2.23,15.0034,Rain,light rain,92
1433490087,289.594,1025.29,100,289.594,289.594,2.2,7.50073,Rain,light rain,92
1433493565,289.594,1025.29,100,289.594,289.594,2.2,7.50073,Rain,light rain,92
1433497142,289.594,1025.29,100,289.594,289.594,2.2,7.50073,Rain,light rain,92
1433501157,289.413,1025.9,98,289.413,289.413,2.12,5.50378,Rain,light rain,64
1433504357,289.413,1025.9,98,289.413,289.413,2.12,5.50378,Rain,light rain,64
1433508020,289.413,1025.9,98,289.413,289.413,2.12,5.50378,Rain,light rain,64
1433511855,291.971,1025.66,91,291.971,291.971,2.5,13.5069,Rain,light rain,56
1433515107,291.971,1025.66,91,291.971,291.971,2.5,13.5069,Rain,light rain,56
1433587628,292.348,1021.04,87,292.348,292.348,1.41,251,Clouds,few clouds,20
1433591349,292.348,1021.04,87,292.348,292.348,1.41,251,Clouds,few clouds,20
1433598613,297.386,1021.85,77,297.386,297.386,2.35,352.505,Clouds,few clouds,20
1433602292,297.386,1021.85,77,297.386,297.386,2.35,352.505,Clouds,few clouds,20
1433613153,299.021,1021.55,69,299.021,299.021,2.56,8.0083,Clouds,few clouds,24
1433623921,299.703,1020.82,63,299.703,299.703,2.46,8.50256,Clouds,few clouds,20
1433626834,299.703,1020.82,63,299.703,299.703,2.46,8.50256,Clouds,few clouds,20
1433630344,292.393,1023.71,95,292.393,292.393,2.31,47.5,Rain,moderate rain,24
1433634067,292.393,1023.71,95,292.393,292.393,2.31,47.5,Rain,moderate rain,24
1433637637,292.393,1023.71,95,292.393,292.393,2.31,47.5,Rain,moderate rain,24
1433641154,290.103,1025.55,96,290.103,290.103,1.52,59.0033,Rain,light rain,0
1433644737,290.103,1025.55,96,290.103,290.103,1.52,59.0033,Rain,light rain,0
1433648361,290.103,1025.55,96,290.103,290.103,1.52,59.0033,Rain,light rain,0
1433651950,289.753,1026.46,98,289.753,289.753,1.76,90.0031,Clouds,few clouds,24
1433655544,289.753,1026.46,98,289.753,289.753,1.76,90.0031,Clouds,few clouds,24
1433659135,289.753,1026.46,98,289.753,289.753,1.76,90.0031,Clouds,few clouds,24
1433662745,288.812,1026.98,98,288.812,288.812,1.42,83.0015,Clouds,few clouds,24
1433666418,288.812,1026.98,98,288.812,288.812,1.42,83.0015,Clouds,few clouds,24
1433669937,288.812,1026.98,98,288.812,288.812,1.42,83.0015,Clouds,few clouds,24
1433673519,290.163,1026.95,88,290.163,290.163,1.03,104.503,Clouds,broken clouds,64
1433677098,292.65,1028.73,79,292.65,292.65,1.59,97.0045,Clouds,scattered clouds,48
1433680685,292.65,1028.73,79,292.65,292.65,1.59,97.0045,Clouds,scattered clouds,48
1433684284,296.968,1029.19,67,296.968,296.968,2.03,134.508,Clear,Sky is Clear,0
1433687882,296.968,1029.19,67,296.968,296.968,2.03,134.508,Clear,Sky is Clear,0
1433691649,296.968,1029.19,67,296.968,296.968,2.03,134.508,Clear,Sky is Clear,0
1433695163,299.224,1027.93,58,299.224,299.224,2.47,154.011,Clouds,scattered clouds,32
1433698829,299.224,1027.93,58,299.224,299.224,2.47,154.011,Clouds,scattered clouds,32
1433702351,299.224,1027.93,58,299.224,299.224,2.47,154.011,Clouds,scattered clouds,32
1433705955,299.332,1026.59,55,299.332,299.332,2.98,160.501,Clear,Sky is Clear,0
1433709567,299.332,1026.59,55,299.332,299.332,2.98,160.501,Clear,Sky is Clear,0
1433713146,299.332,1026.59,55,299.332,299.332,2.98,160.501,Clear,Sky is Clear,0
1433716831,296.173,1026.5,55,296.173,296.173,3.02,151.504,Clear,sky is clear,8
1433720364,296.173,1026.5,55,296.173,296.173,3.02,151.504,Clear,sky is clear,8
1433723968,296.173,1026.5,55,296.173,296.173,3.02,151.504,Clear,sky is clear,8
1433727552,292.903,1027.21,58,292.903,292.903,3.21,146.001,Clear,sky is clear,8
1433731141,292.903,1027.21,58,292.903,292.903,3.21,146.001,Clear,sky is clear,8
1433734771,292.903,1027.21,58,292.903,292.903,3.21,146.001,Clear,sky is clear,8
1433738328,291.37,1026.52,64,291.37,291.37,2.91,171.5,Clear,sky is clear,8
1433741943,291.37,1026.52,64,291.37,291.37,2.91,171.5,Clear,sky is clear,8
1433745551,291.37,1026.52,64,291.37,291.37,2.91,171.5,Clear,sky is clear,8
1433749141,291.227,1025.44,65,291.227,291.227,2.85,186.006,Clouds,broken clouds,56
1433752723,291.227,1025.44,65,291.227,291.227,2.85,186.006,Clouds,broken clouds,56
1433756369,289.46,1019,82,288.15,290.37,2.1,190,Clouds,few clouds,20
1433759906,289.65,1018,77,288.15,290.93,3.6,180,Clouds,broken clouds,75
1433763563,290.69,1018,72,289.15,292.04,4.1,190,Clouds,overcast clouds,90
1433767156,292.26,1018,68,289.82,294.26,4.6,190,Clouds,overcast clouds,90
1433770731,295.02,1018,60,292.59,296.48,7.7,190,Clouds,overcast clouds,90
1433774337,296.55,1017,60,294.82,297.59,6.7,190,Clouds,overcast clouds,90
1433778122,298.76,1016,61,297.59,299.82,6.2,200,Clouds,overcast clouds,90
1433781824,300.96,1016,54,300.15,301.48,8.2,220,Clouds,broken clouds,75
1433785310,302.2,1015,54,302.04,302.59,6.7,210,Clouds,broken clouds,75
1433788921,302.69,1014,48,302.04,304.15,7.2,230,Clouds,scattered clouds,40
1433792453,303.46,1013,48,303.15,304.15,8.2,210,Clouds,scattered clouds,40
1433795958,303.15,1012,51,303.15,303.15,6.7,200,Clouds,scattered clouds,40
1433799609,302.8,1012,52,301.48,304.15,7.7,190,Clouds,scattered clouds,40
1433803163,302.1,1011,48,300.37,304.15,9.8,210,Clouds,scattered clouds,40
1433806878,301.43,1011,54,299.82,302.15,9.3,190,Clouds,scattered clouds,40
1433810523,300.84,1010,58,300.37,301.15,8.2,180,Clouds,scattered clouds,40
1433814062,298.56,1011,58,294.26,301.15,5.7,200,Rain,heavy intensity rain,75
1433817591,296.03,1013,94,293.15,299.15,5.7,230,Rain,heavy intensity rain,90
1433821272,293.99,1013,94,293.15,295.15,3.6,240,Rain,moderate rain,90
1433824767,293.73,1012,83,293.15,295.15,2.6,180,Rain,moderate rain,90
1433828472,293.64,1011,88,293.15,294.15,5.7,160,Rain,moderate rain,75
1433832064,293.48,1011,94,293.15,294.15,6.2,200,Rain,light rain,90
1433835576,293.29,1011,88,292.59,294.15,5.1,180,Rain,moderate rain,90
1433839152,293.28,1010,88,292.59,294.15,4.1,180,Clouds,overcast clouds,90
1433842781,293.37,1010,88,292.59,294.15,4.1,190,Rain,light rain,75
1433846298,293.57,1010,88,293.15,294.15,6.2,210,Rain,light rain,90
1433849899,294.17,1009,88,293.15,295.15,4.6,190,Clouds,broken clouds,75
1433853556,294.86,1010,94,293.71,296.15,4.6,220,Clouds,broken clouds,75
1433857109,295.75,1010,83,294.26,297.15,5.1,240,Clouds,broken clouds,75
1433860750,297.86,1010,73,295.93,299.15,6.2,230,Clouds,broken clouds,75
1433864499,299.82,1010,61,299.15,300.15,7.7,260,Clouds,broken clouds,75
1433868159,300.73,1009,54,299.82,302.15,7.7,240,Clouds,broken clouds,75
1433871926,301.57,1009,51,300.93,302.15,4.6,270,Clouds,broken clouds,75
1433875328,302.08,1009,45,300.93,303.15,6.7,280,Clouds,broken clouds,75
1433878868,302.32,1009,42,301.48,303.15,6.2,270,Clouds,overcast clouds,90
1433882401,302.29,1008,40,300.37,304.15,6.7,260,Clouds,overcast clouds,90
1433886097,302.16,1008,40,300.37,304.15,6.2,270,Clouds,overcast clouds,90
1433889582,300.98,1008,42,299.26,302.15,5.1,230,Clouds,overcast clouds,90
1433893307,300.08,1009,45,297.59,302.15,4.6,250,Clouds,overcast clouds,90
1433896829,298.17,1009,51,297.04,301.15,3.1,240,Clouds,overcast clouds,90
1433900581,296.09,1010,73,295.15,297.04,2.1,210,Clouds,overcast clouds,90
1433904017,295.64,1010,61,293.15,299.15,2.6,240,Clouds,broken clouds,75
1433907567,294.69,1011,69,292.15,297.15,2.6,250,Clouds,broken clouds,75
1433911193,293.96,1011,73,292.15,296.15,3.1,310,Clouds,broken clouds,75
1433914774,293.32,1011,78,292.15,295.15,1.01,301.5,Clouds,broken clouds,75
1433918383,292.5,1011,78,291.15,295.15,1.01,301.5,Mist,mist,75
1433921983,290.93,1012,100,290.15,291.48,1.01,301.5,Mist,mist,1
1433925580,290.84,1012,88,290.15,292.15,1.06,320.004,Mist,mist,20
1433929187,290.34,1012,93,289.15,291.15,1.06,320.004,Mist,mist,20
1433932730,289.98,1013,93,289.15,291.15,1.36,93.0015,Mist,mist,20
1433936381,290.94,1014,88,289.82,292.15,1.36,93.0015,Mist,mist,75
1433939908,292.93,1014,83,289.82,295.15,1.36,93.0015,Mist,mist,20
1433943578,295.85,1014,73,293.71,298.15,1.57,131,Haze,haze,20
1433947199,298.28,1014,54,296.48,300.15,2.6,60,Haze,haze,1
1433950859,299.07,1015,54,297.59,301.15,3.1,40,Clear,sky is clear,1
1433954636,299.78,1014,51,298.71,301.15,3.1,120,Clear,sky is clear,1
1433958075,300.87,1014,48,299.15,302.15,1.57,200.504,Clear,sky is clear,1
1433961681,301.21,1014,48,300.15,303.15,1.57,200.504,Haze,haze,1
1433965251,301.64,1013,51,300.93,303.15,3.1,160,Haze,haze,20
1433968798,301.63,1013,45,300.93,303.15,2.21,219.001,Haze,haze,20
1433972452,301.52,1013,45,300.37,303.15,2.6,190,Haze,haze,20
1433976015,300.9,1013,51,299.26,303.15,2.6,160,Haze,haze,1
1433979671,299.61,1013,51,298.15,301.15,2.6,150,Haze,haze,1
1433983280,297.66,1013,65,296.15,299.15,2.1,120,Haze,haze,1
1433986850,295.74,1013,65,294.15,298.15,1.5,120,Mist,mist,1
1433990394,294.7,1014,78,294.15,296.15,1.5,140,Mist,mist,1
1433994064,294.18,1014,73,293.15,296.15,1.5,150,Mist,mist,1
1433997559,293.33,1014,73,292.15,295.15,2.1,150,Mist,mist,1
1434001177,292.89,1014,83,292.15,294.15,2.54,197.508,Mist,mist,1
1434004878,292.28,1014,83,291.15,294.15,2.54,197.508,Mist,mist,1
1434008386,292.25,1014,88,291.15,294.15,1.5,200,Mist,mist,1
1434011976,292.08,1014,83,291.15,294.15,2.22,219.502,Mist,mist,1
1434015580,292.09,1014,88,291.15,293.15,2.22,219.502,Mist,mist,1
1434019081,292.06,1014,100,291.48,292.59,2.12,207.501,Mist,mist,1
1434022693,296.735,1022.74,83,296.735,296.735,2.12,207.501,Clear,Sky is Clear,0
1434026304,296.735,1022.74,83,296.735,296.735,2.12,207.501,Clear,Sky is Clear,0
1434029886,302.563,1022.97,71,302.563,302.563,1.62,218,Clear,Sky is Clear,0
1434033561,302.563,1022.97,71,302.563,302.563,1.62,218,Clear,Sky is Clear,0
1434037315,302.563,1022.97,71,302.563,302.563,1.62,218,Clear,Sky is Clear,0
